datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,,,,,,
1/4/2020,Sat,17400,퇴계동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2020,Sat,15100,후평 3동,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
1/4/2020,Sat,16500,후평 3동,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,
1/5/2020,Sun,16800,석사동,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
1/5/2020,Sun,18600,동면,2,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,
1/5/2020,Sun,26700,후평 1동,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2020,Sun,14300,교동,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
1/5/2020,Sun,18000,교동,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,
1/5/2020,Sun,16400,근화동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2020,Sun,14300,동면,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
1/5/2020,Sun,20300,퇴계동,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
1/5/2020,Sun,14500,후평 1동,,,,,1,,,1,,,,,,,,,,,2,,,,,,,,,,
1/5/2020,Sun,23800,동면,1,1,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,
1/5/2020,Sun,18300,후평 2동,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,
1/5/2020,Sun,14300,교동,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2020,Sun,24400,후평 2동,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1/5/2020,Sun,15300,후평 3동,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
1/5/2020,Sun,19600,동면,2,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,
1/6/2020,Mon,14800,동면,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1/6/2020,Mon,30800,후평 2동,1,1,,,2,,2,,,,,,,,,,,1,,,,,,,,,,,
1/6/2020,Mon,18300,후평 3동,1,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,
1/6/2020,Mon,17300,동면,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,,
1/6/2020,Mon,14300,동면,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1/6/2020,Mon,14000,후평 2동,,,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,18100,효자 2동,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1/8/2020,Wed,26000,후평 1동,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,22600,소양동,2,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,30300,신사우동,1,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,21200,후평 3동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,41400,후평 3동,3,,,,2,,2,,,,,,,,,,,2,,,,,,,,,,,
1/8/2020,Wed,18300,퇴계동,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1/8/2020,Wed,27200,동내면,4,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
1/8/2020,Wed,19800,교동,2,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
1/8/2020,Wed,26900,신사우동,3,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
1/9/2020,Thur,35700,석사동,4,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,
1/9/2020,Thur,28300,후평 2동,2,1,1,,1,,,,,,,,,,1,,,1,,,,,,,,,,,
1/9/2020,Thur,17000,후평 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2020,Thur,28800,동면,1,,,,,,2,,1,,,,,,,,,1,2,,,,,,,,,,
1/9/2020,Thur,18300,후평 3동,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1/9/2020,Thur,21900,후평 3동,2,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,
1/9/2020,Thur,19800,조운동,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,
1/9/2020,Thur,23300,동면,1,1,,,,,,,1,,,,,,,,,1,2,,,,,,,,,,
1/9/2020,Thur,19600,효자 3동,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1/9/2020,Thur,17600,소양동,2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1/9/2020,Thur,14800,효자 2동,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,
1/9/2020,Thur,14800,후평 1동,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
1/10/2020,Fri,16300,석사동,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
1/10/2020,Fri,21800,동면,1,,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,
1/10/2020,Fri,19600,후평 1동,2,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
1/10/2020,Fri,20100,후평 3동,2,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
1/10/2020,Fri,15800,후평 1동,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
1/10/2020,Fri,14300,동면,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1/10/2020,Fri,19300,강남동,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,
1/10/2020,Fri,19300,교동,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2020,Sat,29000,효자 2동,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
1/11/2020,Sat,20600,후평 3동,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
1/11/2020,Sat,15100,소양동,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
1/11/2020,Sat,19600,퇴계동,2,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
1/11/2020,Sat,14800,효자 2동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2020,Sat,18300,후평 3동,1,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,
1/11/2020,Sat,15800,후평 2동,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
1/11/2020,Sat,15800,소양동,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
1/12/2020,Sun,17300,후평 2동,2,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,
1/12/2020,Sun,21800,효자 1동,1,,,,,,,,1,,,,2,,,,,,1,,,,,,,,,,
1/12/2020,Sun,44100,후평 3동,,2,,,2,,,4,,,,,,2,1,,,,,,,,,,,,,,
1/12/2020,Sun,45400,조운동,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2020,Sun,16000,효자 3동,,1,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,
1/12/2020,Sun,18000,후평 3동,,1,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,
1/12/2020,Sun,18300,석사동,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2020,Sun,14800,소양동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1/12/2020,Sun,24400,교동,3,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,
1/12/2020,Sun,14500,동면,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1/12/2020,Sun,14500,후평 1동,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,
1/12/2020,Sun,19600,후평 1동,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2020,Sun,17000,후평 1동,,,,,,2,,,1,,,,,,,,,,1,,,,,,,,,,
1/12/2020,Sun,21300,교동,1,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,
1/13/2020,Mon,20300,후평 2동,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,
1/13/2020,Mon,15300,동면,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
1/13/2020,Mon,19000,퇴계동,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,
1/13/2020,Mon,19300,후평 3동,1,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,
1/13/2020,Mon,15100,동면,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2020,Mon,20500,효자 3동,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,
1/13/2020,Mon,14800,후평 3동,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,
1/13/2020,Mon,14500,소양동,,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,
1/15/2020,Wed,20300,신사우동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1/15/2020,Wed,17300,조운동,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,
1/15/2020,Wed,15500,후평 3동,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,
1/15/2020,Wed,116500,석사동,10,,,,,,10,,2,,,,,,3,,,,,,,,,,,,,,
1/15/2020,Wed,16000,후평 2동,,1,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,
1/15/2020,Wed,18300,소양동,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
1/15/2020,Wed,15000,퇴계동,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,
1/15/2020,Wed,26300,후평 3동,1,1,,,2,,,,,,,,1,,,,,1,,,,,,,,,,,
1/15/2020,Wed,18800,후평 3동,1,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,
1/16/2020,Thur,18800,석사동,1,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,
1/16/2020,Thur,14800,동면,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1/17/2020,Fri,14800,효자 2동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1/17/2020,Fri,26600,강남동,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2020,Fri,16300,퇴계동,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,
1/17/2020,Fri,16300,후평 3동,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,
1/17/2020,Fri,17800,강남동,1,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,
1/17/2020,Fri,15300,효자 2동,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
1/18/2020,Sat,18300,효자 3동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1/18/2020,Sat,25800,강남동,1,1,,,2,,,1,1,,,,,,,,,,,,,,,,,,,,
1/18/2020,Sat,15000,동면,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1/18/2020,Sat,34700,동면,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
1/18/2020,Sat,16500,동면,,,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,
1/18/2020,Sat,14300,효자 2동,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2020,Sat,23600,조운동,2,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,
1/18/2020,Sat,14500,후평 1동,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,
1/19/2020,Sun,19300,후평 1동,1,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
1/19/2020,Sun,14800,후평 3동,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,31100,교동,1,,,1,,,1,1,1,,,,,1,1,,,,,,,,,,,,,,
1/19/2020,Sun,20600,교동,2,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
1/19/2020,Sun,37000,강남동,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,14500,동면,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,16300,효자 1동,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,32100,후평 3동,2,2,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,
1/19/2020,Sun,24300,동면,,,,,,,,,,1,,,,1,1,1,,,,1,,,,,,,,,
1/19/2020,Sun,21100,석사동,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,23900,효자 2동,2,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,
1/19/2020,Sun,15100,후평 3동,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
1/19/2020,Sun,19100,후평 2동,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,27400,후평 1동,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,19800,퇴계동,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
1/19/2020,Sun,17800,약사명동,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,
1/20/2020,Mon,23800,후평 3동,1,,,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,
1/20/2020,Mon,15000,후평 3동,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,
1/20/2020,Mon,14800,소양동,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,
1/20/2020,Mon,19500,효자 1동,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2020,Mon,19300,후평 3동,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
1/22/2020,Wed,16100,퇴계동,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2020,Wed,18100,후평 3동,1,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,
1/22/2020,Wed,20300,신사우동,1,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
1/22/2020,Wed,18300,후평 3동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
1/22/2020,Wed,18500,조운동,,,,1,,,1,,1,,,,,,1,,,,,,,,,,,,,,
1/22/2020,Wed,14500,후평 3동,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,
1/22/2020,Wed,14800,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1/22/2020,Wed,15600,동면,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
1/23/2020,Thur,77100,석사동,7,,,,,,5,,,,,,,,4,,,,,,,,,,,,,,
1/23/2020,Thur,58700,퇴계동,9,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,
1/23/2020,Thur,14100,동면,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,
1/23/2020,Thur,18800,동면,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
1/23/2020,Thur,17800,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2020,Thur,18600,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2020,Thur,15000,후평 2동,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,
1/23/2020,Thur,26000,효자 2동,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2020,Thur,27500,동면,1,1,1,1,,,,,1,,,,,,,,,,,2,,,,,,,,,
1/23/2020,Thur,14800,효자 2동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1/24/2020,Fri,23800,효자 2동,1,1,,,,,,,1,,,,,,,1,,,2,,,,,,,,,,
1/24/2020,Fri,14800,소양동,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
1/24/2020,Fri,15300,근화동,1,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,
1/26/2020,Sun,14800,소양동,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
1/26/2020,Sun,15000,퇴계동,,1,,,1,,,,,,,,,,,,,,2,,,,,,,,,,
1/26/2020,Sun,14800,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1/26/2020,Sun,28100,후평 2동,2,,,,2,,1,,,,,,,,,1,,,,,,,,,,,,,
1/26/2020,Sun,34900,후평 1동,3,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1/26/2020,Sun,18000,후평 3동,,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,
1/26/2020,Sun,16800,후평 3동,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
1/27/2020,Mon,21600,석사동,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
1/27/2020,Mon,27600,효자 2동,2,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,
1/27/2020,Mon,21800,강남동,1,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,
1/27/2020,Mon,20300,약사명동,1,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,
1/27/2020,Mon,26000,후평 1동,,,,,1,,1,1,,,,,,,1,1,,,1,,,,,,,,,,
1/27/2020,Mon,20100,동면,2,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
1/27/2020,Mon,20600,후평 2동,2,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
1/29/2020,Wed,15300,동면,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
1/29/2020,Wed,17500,소양동,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
1/29/2020,Wed,14800,동면,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,
1/29/2020,Wed,15100,후평 1동,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2020,Wed,15800,동면,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,
1/29/2020,Wed,25900,후평 2동,3,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,
1/30/2020,Thur,23300,석사동,2,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,
1/30/2020,Thur,28800,후평 2동,1,,,1,,1,2,,,,,,,,,,,,,,1,,,,,,,,
1/30/2020,Thur,42900,후평 3동,3,,,,3,,,,2,,,,,,,,,2,,,,,,,,,,,
1/30/2020,Thur,34300,약사명동,1,2,,,1,,,1,1,1,,,,,,1,,,,,,,,,,,,,
1/30/2020,Thur,26600,동면,2,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
1/30/2020,Thur,29600,효자 3동,2,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,
1/30/2020,Thur,23300,후평 2동,2,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
1/30/2020,Thur,16000,후평 1동,,1,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,
1/30/2020,Thur,21100,효자 2동,2,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,
1/31/2020,Fri,16800,석사동,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
1/31/2020,Fri,15300,후평 2동,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2020,Fri,19800,동면,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
1/31/2020,Fri,22500,동면,,1,,,,,,,1,2,,,,,1,,,,,,,,,,,,,,
1/31/2020,Fri,14800,후평 2동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1/31/2020,Fri,29900,후평 1동,3,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,
1/31/2020,Fri,20300,석사동,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,
1/31/2020,Fri,15000,동면,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,
1/31/2020,Fri,15000,동면,,2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
1/31/2020,Fri,16800,퇴계동,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
1/31/2020,Fri,15000,후평 3동,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
2/1/2020,Sat,15100,소양동,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2020,Sat,17300,후평 3동,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/1/2020,Sat,15300,후평 3동,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/1/2020,Sat,19300,후평 3동,1,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
2/1/2020,Sat,23600,후평 1동,1,,,,,,1,1,,,,,,1,,,,,,1,,,,,,,,,
2/1/2020,Sat,15800,효자 2동,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
2/1/2020,Sat,15300,동면,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/1/2020,Sat,32400,후평 3동,3,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,
2/1/2020,Sat,19600,후평 1동,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,15000,동면,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,
2/2/2020,Sun,19300,동면,1,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,
2/2/2020,Sun,22300,효자 2동,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,15800,후평 1동,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
2/2/2020,Sun,30800,석사동,1,1,,2,2,,,,,,,,,,,,,1,,,,,,,,,,,
2/2/2020,Sun,21400,석사동,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,16800,석사동,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
2/2/2020,Sun,16000,후평 2동,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,18300,동면,1,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,15300,후평 1동,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,
2/2/2020,Sun,17300,후평 3동,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,17800,소양동,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,14500,후평 1동,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
2/2/2020,Sun,19300,후평 3동,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
2/2/2020,Sun,15100,동면,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2020,Sun,16100,동면,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2/2/2020,Sun,15800,소양동,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
2/2/2020,Sun,16100,동면,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2/2/2020,Sun,19600,동면,1,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,
2/3/2020,Mon,45500,동면,8,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,
2/3/2020,Mon,16100,소양동,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2/3/2020,Mon,16300,후평 2동,1,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,
2/3/2020,Mon,15800,후평 1동,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,20600,후평 2동,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,19800,동면,1,1,,,,,,,,1,,,,,,,,,2,,,,,,,,,,
2/5/2020,Wed,34100,동면,2,,,,,,2,,,,,,,,2,,,1,,,,,,,,,,,
2/5/2020,Wed,21500,후평 2동,,3,3,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/5/2020,Wed,27600,후평 2동,1,1,1,,1,,,,,,,,,1,1,,,,,,,,,,,,,,
2/5/2020,Wed,21600,동내면,2,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2/5/2020,Wed,16300,동면,,,,,,,1,,1,,,,,1,,,,,1,,,,,,,,,,
2/5/2020,Wed,17500,동면,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,21300,석사동,1,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,14300,후평 3동,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,50000,조운동,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2020,Wed,17300,석사동,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
2/6/2020,Thur,14500,후평 2동,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
2/6/2020,Thur,15800,후평 2동,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
2/6/2020,Thur,15100,효자 2동,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2020,Thur,20900,후평 1동,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/6/2020,Thur,18600,석사동,2,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
2/6/2020,Thur,15600,효자 2동,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2/6/2020,Thur,15000,동면,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
2/6/2020,Thur,14800,동면,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2/6/2020,Thur,21300,퇴계동,1,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,
2/6/2020,Thur,18800,동면,1,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2/6/2020,Thur,20300,석사동,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
2/6/2020,Thur,15300,후평 2동,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/7/2020,Fri,16300,후평 2동,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
2/7/2020,Fri,17800,소양동,1,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2/7/2020,Fri,33300,후평 1동,1,,,1,,1,,,,,,,,,,,,1,,2,1,,,,,,,,
2/7/2020,Fri,29300,동내면,,1,1,,1,,,,,,,,,1,,1,1,,,,1,,,,,,,,
2/7/2020,Fri,15800,후평 3동,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2/7/2020,Fri,17900,후평 2동,1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2/7/2020,Fri,18300,교동,1,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,
2/7/2020,Fri,14800,후평 2동,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/7/2020,Fri,19300,석사동,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,
2/7/2020,Fri,21800,동면,1,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2/7/2020,Fri,26300,교동,1,1,,,2,,,,,,,,,,,,,1,,1,,,,,,,,,
2/7/2020,Fri,20000,신사우동,,,,,,,,,,2,,,,,,,,,1,1,,,,,,,,,
2/7/2020,Fri,21800,석사동,1,1,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,
2/7/2020,Fri,16100,동면,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2020,Sat,23600,효자 2동,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,
2/8/2020,Sat,14800,후평 1동,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,
2/8/2020,Sat,22800,후평 2동,1,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,
2/8/2020,Sat,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2020,Sat,14800,후평 3동,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,
2/8/2020,Sat,24300,후평 2동,1,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,
2/8/2020,Sat,25600,신사우동,2,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,
2/8/2020,Sat,16500,후평 2동,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2020,Sat,25800,동면,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,
